,GeoAreaName,Time_Detail,BOTHSEX.SKILL_READ.GRAD23,BOTHSEX.SKILL_READ.LOWSEC,FEMALE.SKILL_MATH.GRAD23,FEMALE.SKILL_MATH.LOWSEC,MALE.SKILL_MATH.GRAD23,BOTHSEX.SKILL_MATH.PRIMAR,MALE.SKILL_READ.GRAD23,MALE.SKILL_MATH.LOWSEC,FEMALE.SKILL_READ.LOWSEC,BOTHSEX.SKILL_READ.PRIMAR,FEMALE.SKILL_READ.GRAD23,BOTHSEX.SKILL_MATH.LOWSEC,MALE.SKILL_READ.PRIMAR,FEMALE.SKILL_READ.PRIMAR,BOTHSEX.SKILL_MATH.GRAD23,MALE.SKILL_MATH.PRIMAR,MALE.SKILL_READ.LOWSEC,FEMALE.SKILL_MATH.PRIMAR
0,Argentina,2000,67.78833675589586,27.086139166709575,43.45392318895355,28.634285714285717,46.52871432259777,42.587215003267026,66.53138927495023,32.497142857142855,45.674285714285716,43.231117451520035,72.19122272100182,30.415491415051957,42.70200257704254,43.92303070652154,44.44987682244879,44.14677820737833,28.51714285714286,43.99555958601566
0,Argentina,2001,68.4449175869195,29.59445499416313,45.78562322877531,29.528571428571432,48.21133310187501,43.588414806852356,66.98987299188308,33.40428571428571,46.4252380952381,43.47649592794415,72.79172307662937,31.32232948397958,42.59946426758179,44.49836233723485,46.50351080176959,45.26068724409559,29.280952380952385,44.651845564563416
0,Argentina,2002,69.10149841794313,32.10277082161668,48.11732326859707,30.422857142857143,49.893951881152255,44.589614610437685,67.44835670881592,34.31142857142857,47.17619047619048,43.72187440436826,73.39222343225691,32.22916755290721,42.496925958121025,45.07369396794816,48.55714478109039,46.37459628081285,30.04476190476191,45.30813154311117
0,Argentina,2003,69.75807924896678,34.61108664907024,50.44902330841882,31.31714285714286,51.576570660429496,45.590814414023015,67.90684042574877,35.21857142857143,47.92714285714286,43.96725288079237,73.99272378788446,33.136005621834826,42.39438764866027,45.649025598661474,50.61077876041119,47.48850531753011,30.808571428571433,45.96441752165893
0,Argentina,2004,70.41466007999043,37.11940247652379,52.780723348240585,32.21142857142857,53.25918943970673,46.59201421760834,68.3653241426816,36.12571428571428,48.67809523809524,44.21263135721649,74.593224143512,34.04284369076245,42.291849339199516,46.22435722937479,52.664412739732,48.60241435424737,31.572380952380954,46.62070350020669
0,Argentina,2005,71.07124091101407,39.627718303977346,55.11242338806234,33.105714285714285,54.94180821898397,47.59321402119367,68.82380785961445,37.03285714285714,49.42904761904762,44.4580098336406,75.19372449913955,34.94968175969007,42.18931102973876,46.799688860088104,54.71804671905279,49.71632339096463,32.33619047619048,47.276989478754444
0,Argentina,2006,71.7278217420377,42.1360341314309,57.444123427884094,34.0,56.624426998261214,48.594413824779,69.2822915765473,37.94,50.18000000000001,44.70338831006471,75.7942248547671,35.8565198286177,42.086772720278,47.37502049080141,56.7716806983736,50.83023242768189,33.1,47.9332754573022
0,Argentina,2007,72.38440257306135,44.64434995888445,59.775823467705855,34.894285714285715,58.307045777538455,49.595613628364326,69.74077529348014,38.847142857142856,50.930952380952384,44.948766786488825,76.39472521039464,36.76335789754532,41.984234410817244,47.950352121514726,58.8253146776944,51.94414146439915,33.86380952380952,48.58956143584996
0,Argentina,2008,73.040983404085,47.152665786338005,62.10752350752762,35.78857142857143,59.9896645568157,50.596813431949656,70.19925901041299,39.754285714285714,51.68190476190477,45.19414526291294,76.99522556602219,37.670195966472946,41.88169610135649,48.52568375222804,60.8789486570152,53.05805050111641,34.62761904761905,49.245847414397716
0,Argentina,2009,73.69756423510863,49.66098161379156,64.43922354734937,36.682857142857145,61.67228333609293,51.59801323553498,70.65774272734583,40.66142857142857,52.432857142857145,45.43952373933705,77.59572592164973,38.57703403540057,41.77915779189573,49.101015382941355,62.932582636336,54.17195953783367,35.39142857142857,49.90213339294547
0,Argentina,2010,74.35414506613228,52.169297441245114,66.77092358717113,37.57714285714286,63.35490211537018,52.599213039120315,71.11622644427868,41.56857142857143,53.18380952380953,45.68490221576116,78.19622627727728,39.48387210432819,41.67661948243497,49.67634701365466,64.9862166156568,55.28586857455093,36.1552380952381,50.55841937149323
0,Argentina,2011,75.01072589715592,54.677613268698664,69.10262362699288,38.471428571428575,65.03752089464741,53.60041284270564,71.57471016121151,42.47571428571429,53.934761904761906,45.93028069218528,78.79672663290482,40.39071017325582,41.57408117297422,50.25167864436798,67.03985059497761,56.39977761126819,36.91904761904762,51.21470535004099
0,Argentina,2012,75.66730672817957,57.18592909615222,71.43432366681463,39.36571428571428,66.72013967392465,54.60161264629097,72.03319387814436,43.38285714285714,54.68571428571429,46.17565916860939,79.39722698853237,41.29754824218344,41.47154286351346,50.82701027508129,69.0934845742984,57.51368664798545,37.682857142857145,51.870991328588744
0,Argentina,2013,76.3238875592032,59.69424492360578,73.7660237066364,40.26,68.4027584532019,55.602812449876296,72.4916775950772,44.29,55.43666666666667,46.4210376450335,79.99772734415991,42.204386311111065,41.3690045540527,51.4023419057946,71.14711855361921,58.62759568470271,38.446666666666665,52.5272773071365
0,Argentina,2014,76.98046839022685,62.20256075105932,76.09772374645816,41.15428571428571,70.08537723247915,56.604012253461626,72.95016131201005,45.19714285714286,56.18761904761905,46.666416121457615,80.59822769978746,43.11122438003869,41.266466244591946,51.977673536507915,73.20075253294002,59.74150472141997,39.210476190476186,53.18356328568426
0,Argentina,2015,77.63704922125049,64.71087657851288,78.42942378627993,42.04857142857143,71.76799601175638,57.605212057046955,73.4086450289429,46.104285714285716,56.938571428571436,46.91179459788173,81.198728055415,44.01806244896631,41.16392793513119,52.55300516722123,75.25438651226081,60.85541375813723,39.97428571428571,53.839849264232015
0,Argentina,2016,78.29363005227412,67.21919240596644,80.76112382610168,42.94285714285714,73.45061479103362,58.60641186063228,73.86712874587575,47.011428571428574,57.68952380952381,47.15717307430584,81.79922841104255,44.92490051789394,41.06138962567043,53.12833679793454,77.3080204915816,61.96932279485449,40.738095238095234,54.49613524277977
